Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bolivia,BOL,2008,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.7766867611472
Bolivia,BOL,2007,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.9849345825977
Bolivia,BOL,2006,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,14.6334565247073
Bolivia,BOL,2005,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.5452208680479
Bolivia,BOL,2004,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.4299811875095
Bolivia,BOL,2003,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.31627802754268
Bolivia,BOL,2002,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.94485124710044
Bolivia,BOL,2001,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.33368686543391
Bolivia,BOL,2000,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.61282788346862
Bolivia,BOL,1999,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.77497627522259
Bolivia,BOL,1998,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.23594806398861
Bolivia,BOL,1997,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.01382529219893
Bolivia,BOL,1996,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.73280305606934
Bolivia,BOL,1995,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.11080000814782
Bolivia,BOL,1994,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.41108909617144
Bolivia,BOL,1993,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.64155613379886
Bolivia,BOL,1992,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.83579549195986
Bolivia,BOL,1991,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.86536252330757
Bolivia,BOL,1990,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.28776717511939
Bolivia,BOL,1989,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.4237948553511
Bolivia,BOL,1988,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.36042214815822
Bolivia,BOL,1987,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.61638536540683
Bolivia,BOL,1986,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.50385639964433
Bolivia,BOL,1985,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.51239464709064
Bolivia,BOL,1984,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.90523863325772
Bolivia,BOL,1983,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.69810993606131
Bolivia,BOL,1982,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.88183938441437
Bolivia,BOL,1981,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.13576825558408
Bolivia,BOL,1980,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.6971201422054
Bolivia,BOL,1979,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,8.8102393990601
Bolivia,BOL,1978,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.2938418538521
Bolivia,BOL,1977,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.93349327282901
Bolivia,BOL,1976,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.28977128412561
Bolivia,BOL,1975,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.71568892233748
Bolivia,BOL,1974,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,8.57918560262433
Bolivia,BOL,1973,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.62783678157376
Bolivia,BOL,1972,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.60774067196897
Bolivia,BOL,1971,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.60568602023854
Bolivia,BOL,1970,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.99545883045688
Bolivia,BOL,2024,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,29.1909878652877
Bolivia,BOL,2023,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,26.387448829158
Bolivia,BOL,2022,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,33.7917692556671
Bolivia,BOL,2021,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,23.6048455050533
Bolivia,BOL,2020,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.1856017009432
Bolivia,BOL,2019,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.2525738644242
Bolivia,BOL,2018,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.0304916127139
Bolivia,BOL,2017,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.4813548073091
Bolivia,BOL,2016,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.54122528248566
Bolivia,BOL,2015,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.6811546752876
Bolivia,BOL,2014,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.9779683966118
Bolivia,BOL,2013,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.3869536826989
Bolivia,BOL,2012,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.9770827817745
Bolivia,BOL,2011,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.0023536783726
Bolivia,BOL,2010,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.2638338070818
Bolivia,BOL,2009,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.9685304258115
Bolivia,BOL,2008,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.3625973225784
Bolivia,BOL,2007,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.17761116620897
Bolivia,BOL,2006,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.72525421869149
Bolivia,BOL,2005,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.3134975064406
Bolivia,BOL,2004,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.11135534204217
Bolivia,BOL,2003,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.3023740005128
Bolivia,BOL,2002,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,5.01043944035498
Bolivia,BOL,2001,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.15203804905133
Bolivia,BOL,2000,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,4.84909064272744
Bolivia,BOL,1999,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.54454721483898
Bolivia,BOL,1998,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,4.67561837744512
Bolivia,BOL,1997,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.49823672827949
Bolivia,BOL,1996,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2.84942253383971
Bolivia,BOL,1995,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,4.50030095500703
Bolivia,BOL,1994,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,4.97823783977818
Bolivia,BOL,1993,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,4.81298325732088
Bolivia,BOL,1992,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.26825322898537
Bolivia,BOL,1987,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.436102098400647
Bolivia,BOL,1986,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.477680565835382
Bolivia,BOL,1985,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.479008611102439
Bolivia,BOL,1984,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.519251692198774
Bolivia,BOL,1983,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.944016006957536
Bolivia,BOL,1982,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.87379713208626
Bolivia,BOL,1981,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.74641169470456
Bolivia,BOL,1980,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.547322240547592
Bolivia,BOL,1979,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.84088521166484
Bolivia,BOL,1978,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.41486560002375
Bolivia,BOL,1977,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.44290246898742
Bolivia,BOL,1976,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.80252612191561
Bolivia,BOL,1975,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2.18840235119613
Bolivia,BOL,1974,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.04106871588813
Bolivia,BOL,1972,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,0.89008048089046
Bolivia,BOL,1971,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.25007051007412
Bolivia,BOL,1970,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.2376192955564
Bolivia,BOL,1969,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.07693935438662
Bolivia,BOL,1968,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.27083938439476
Bolivia,BOL,1967,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.10623034720486
Bolivia,BOL,1966,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.46388002148369
Bolivia,BOL,1965,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.21356965629609
Bolivia,BOL,1964,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.60573089805841
Bolivia,BOL,1963,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.79758557411497
Bolivia,BOL,1962,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.68890410271329
Bolivia,BOL,2024,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.882457864756909
Bolivia,BOL,2023,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.740064646192221
Bolivia,BOL,2022,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.66426241276154
Bolivia,BOL,2021,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.786881097768726
Bolivia,BOL,2020,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.862510986947629
Bolivia,BOL,2019,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.778547196075447
Bolivia,BOL,2018,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.70098043252495
Bolivia,BOL,2017,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.69626606844129
Bolivia,BOL,2016,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.722126591555116
Bolivia,BOL,2015,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.580494579529167
Bolivia,BOL,2014,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.634938495570276
Bolivia,BOL,2013,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.649407326039524
Bolivia,BOL,2012,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.662634301393964
Bolivia,BOL,2011,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.678530471548711
Bolivia,BOL,2010,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.790629320052134
Bolivia,BOL,2009,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.826099690457367
Bolivia,BOL,2008,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.814922968257894
Bolivia,BOL,2007,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.780753623228219
Bolivia,BOL,2006,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.786082238933792
Bolivia,BOL,2005,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.733449831692673
Bolivia,BOL,2004,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.680157606725198
Bolivia,BOL,2003,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.652162923715786
Bolivia,BOL,2002,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.696829012432933
Bolivia,BOL,2001,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.529248005641575
Bolivia,BOL,2000,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.605285943204916
Bolivia,BOL,1999,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.657497226575391
Bolivia,BOL,1998,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.580214738597155
Bolivia,BOL,1997,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.48824527771697
Bolivia,BOL,1996,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.08051270815074
Bolivia,BOL,1995,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.57464434470442
Bolivia,BOL,1994,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.51186893179213
Bolivia,BOL,1993,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.14048318187034
Bolivia,BOL,1992,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.19402435402713
Bolivia,BOL,1987,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.607095763927714
Bolivia,BOL,1986,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.614910802497416
Bolivia,BOL,1985,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.582029830397749
Bolivia,BOL,1984,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.667369257657232
Bolivia,BOL,1983,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.14750181025187
Bolivia,BOL,1982,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.21182993835323
Bolivia,BOL,1981,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.23614138722348
Bolivia,BOL,1980,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.50126481023221
Bolivia,BOL,1979,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.949737913908254
Bolivia,BOL,1978,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.04289009801091
Bolivia,BOL,1977,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.811498496366346
Bolivia,BOL,1976,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.761249999730388
Bolivia,BOL,1975,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.939497528260872
Bolivia,BOL,1974,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.10966056086556
Bolivia,BOL,1972,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.646158343350438
Bolivia,BOL,1971,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.652487020015051
Bolivia,BOL,1970,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.83595045717585
Bolivia,BOL,1969,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.726052055037421
Bolivia,BOL,1968,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.88699507971486
Bolivia,BOL,1967,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.719313787736868
Bolivia,BOL,1966,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.903526902359946
Bolivia,BOL,1965,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.526364941936099
Bolivia,BOL,1964,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.422165107750147
Bolivia,BOL,1963,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.47580110069894
Bolivia,BOL,1962,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.598979324462168
Bolivia,BOL,2024,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,18.9433899156143
Bolivia,BOL,2023,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,19.7390284484517
Bolivia,BOL,2022,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,22.7288338190063
Bolivia,BOL,2021,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,21.4767656503189
Bolivia,BOL,2020,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,29.4701072049889
Bolivia,BOL,2019,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,32.0714901886577
Bolivia,BOL,2018,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,34.8526923233055
Bolivia,BOL,2017,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,33.2474626156162
Bolivia,BOL,2016,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,31.1663267980126
Bolivia,BOL,2015,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,46.1471961581206
Bolivia,BOL,2014,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,51.740358250386
Bolivia,BOL,2013,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,54.5398474110676
Bolivia,BOL,2012,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,50.0146584363154
Bolivia,BOL,2011,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,45.3581817460597
Bolivia,BOL,2010,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,43.2688115125649
Bolivia,BOL,2009,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,39.5433516744626
Bolivia,BOL,2008,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,51.1866049934702
Bolivia,BOL,2007,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,47.5095338694939
Bolivia,BOL,2006,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,48.8382325972114
Bolivia,BOL,2005,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,47.8301459653094
Bolivia,BOL,2004,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,37.5739969111581
Bolivia,BOL,2003,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,30.1389419296459
Bolivia,BOL,2002,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,24.9742676784933
Bolivia,BOL,2001,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,22.4397697760694
Bolivia,BOL,2000,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.1942402416879
Bolivia,BOL,1999,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.26722651510801
Bolivia,BOL,1998,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.28497112896233
Bolivia,BOL,1997,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.41558907225538
Bolivia,BOL,1996,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.0738735089195
Bolivia,BOL,1995,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.9404641892439
Bolivia,BOL,1994,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.52179302499781
Bolivia,BOL,1993,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.7383036713833
Bolivia,BOL,1992,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,16.4779970409837
Bolivia,BOL,1987,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,44.9388892139974
Bolivia,BOL,1986,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,52.2680366540488
Bolivia,BOL,1985,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,55.6587844747595
Bolivia,BOL,1984,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,49.7863349373093
Bolivia,BOL,1983,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,51.3792933394652
Bolivia,BOL,1982,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,44.4917238946492
Bolivia,BOL,1981,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,34.1726451794452
Bolivia,BOL,1980,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,23.6575981835651
Bolivia,BOL,1979,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.5671612030845
Bolivia,BOL,1978,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,16.6709413767396
Bolivia,BOL,1977,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,18.5666114235508
Bolivia,BOL,1976,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,26.2940542435571
Bolivia,BOL,1975,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,29.0466093305105
Bolivia,BOL,1974,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,29.8262132118384
Bolivia,BOL,1973,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,18.6190469965337
Bolivia,BOL,1972,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,17.2974529664717
Bolivia,BOL,1971,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,11.0598222137505
Bolivia,BOL,1970,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.5311321204693
Bolivia,BOL,1969,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,11.6994371637236
Bolivia,BOL,1968,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,14.2349087285348
Bolivia,BOL,1967,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.7562148508282
Bolivia,BOL,1966,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.40718620627226
Bolivia,BOL,1965,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.575444256620984
Bolivia,BOL,1964,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.642442449493938
Bolivia,BOL,1963,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.20044449151714
Bolivia,BOL,1962,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.93967855863507
Bolivia,BOL,2024,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,43.5898503549869
Bolivia,BOL,2023,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,29.5215239053543
Bolivia,BOL,2022,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,26.7709560207193
Bolivia,BOL,2021,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,30.7299289920912
Bolivia,BOL,2020,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,26.9900375271782
Bolivia,BOL,2019,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,28.7308578790733
Bolivia,BOL,2018,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,31.649587526274
Bolivia,BOL,2017,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,34.6200209998608
Bolivia,BOL,2016,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,32.6279589961985
Bolivia,BOL,2015,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,24.2831109200154
Bolivia,BOL,2014,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,19.8526075048587
Bolivia,BOL,2013,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,20.5196465688681
Bolivia,BOL,2012,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,22.3428743824272
Bolivia,BOL,2011,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,34.4913812656436
Bolivia,BOL,2010,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,32.876655560038
Bolivia,BOL,2009,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,31.9678407586727
Bolivia,BOL,2008,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,25.8817263896327
Bolivia,BOL,2007,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,26.2629671426936
Bolivia,BOL,2006,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,22.0373220569285
Bolivia,BOL,2005,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,16.3854420918351
Bolivia,BOL,2004,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,18.5649435013146
Bolivia,BOL,2003,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,17.6932791680357
Bolivia,BOL,2002,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,18.5272050685105
Bolivia,BOL,2001,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,18.2065420131146
Bolivia,BOL,2000,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,23.1026067009569
Bolivia,BOL,1999,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,21.7611775878767
Bolivia,BOL,1998,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,23.9613251655874
Bolivia,BOL,1997,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,29.9772275189085
Bolivia,BOL,1996,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,32.3243289328342
Bolivia,BOL,1995,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,31.456281931947
Bolivia,BOL,1994,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,28.3131675463629
Bolivia,BOL,1993,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,38.1696156786383
